Tipo de delito,Cantidad de casos,Nacionadalidad,Sexo de las víctimas	,Provincia,Mes,Año
robo,9,dominicano(a),f,monte plata,marzo,2026
robo,11,dominicano(a),m,peravia,marzo,2026
robo,8,dominicano(a),f,peravia,marzo,2026
robo,2,aleman(a),m,puerto plata,marzo,2026
robo,1,canadiense,f,puerto plata,marzo,2026
robo,27,dominicano(a),m,puerto plata,marzo,2026
robo,23,dominicano(a),f,puerto plata,marzo,2026
robo,1,estadounidese,m,puerto plata,marzo,2026
robo,1,haitiano(a),f,puerto plata,marzo,2026
robo,1,norte americano(a),m,puerto plata,marzo,2026
robo,1,peruano(a),m,puerto plata,marzo,2026
robo,1,peruano(a),f,puerto plata,marzo,2026
robo,1,polaco(a),m,puerto plata,marzo,2026
robo,1,aleman(a),m,samana,marzo,2026
robo,1,canadiense,m,samana,marzo,2026
robo,7,dominicano(a),m,samana,marzo,2026
robo,5,dominicano(a),f,samana,marzo,2026
robo,1,español(a),f,samana,marzo,2026
robo,1,frances(a),f,samana,marzo,2026
robo,1,haitiano(a),f,samana,marzo,2026
robo,1,colombiano(a),m,san cristobal,marzo,2026
robo,115,dominicano(a),m,san cristobal,marzo,2026
robo,58,dominicano(a),f,san cristobal,marzo,2026
robo,1,haitiano(a),m,san cristobal,marzo,2026
robo,4,dominicano(a),m,san jose de ocoa,marzo,2026
robo,2,dominicano(a),f,san jose de ocoa,marzo,2026
robo,17,dominicano(a),m,san juan,marzo,2026
robo,9,dominicano(a),f,san juan,marzo,2026
robo,27,dominicano(a),m,san pedro de macoris,marzo,2026
robo,21,dominicano(a),f,san pedro de macoris,marzo,2026
robo,1,haitiano(a),f,san pedro de macoris,marzo,2026
robo,10,dominicano(a),m,sanchez ramirez,marzo,2026
robo,1,dominicano(a),f,sanchez ramirez,marzo,2026
robo,93,dominicano(a),m,santiago,marzo,2026
robo,72,dominicano(a),f,santiago,marzo,2026
robo,1,haitiano(a),m,santiago,marzo,2026
robo,1,haitiano(a),f,santiago,marzo,2026
robo,1,norte americano(a),f,santiago,marzo,2026
robo,1,canadiense,m,santo domingo,marzo,2026
robo,1,chino(a),m,santo domingo,marzo,2026
robo,2,colombiano(a),f,santo domingo,marzo,2026
robo,778,dominicano(a),m,santo domingo,marzo,2026
robo,508,dominicano(a),f,santo domingo,marzo,2026
robo,2,español(a),m,santo domingo,marzo,2026
robo,2,estadounidese,m,santo domingo,marzo,2026
robo,1,estadounidese,f,santo domingo,marzo,2026
robo,26,haitiano(a),m,santo domingo,marzo,2026
robo,10,haitiano(a),f,santo domingo,marzo,2026
robo,2,norte americano(a),f,santo domingo,marzo,2026
robo,1,peruano(a),m,santo domingo,marzo,2026
robo,1,peruano(a),f,santo domingo,marzo,2026
robo,3,venezolano(a),m,santo domingo,marzo,2026
robo,4,venezolano(a),f,santo domingo,marzo,2026
robo,1,canadiense,m,valverde,marzo,2026
robo,18,dominicano(a),m,valverde,marzo,2026
robo,15,dominicano(a),f,valverde,marzo,2026
robo,9,dominicano(a),m,azua,abril,2026
robo,4,dominicano(a),f,azua,abril,2026
robo,2,dominicano(a),m,bahoruco,abril,2026
robo,1,dominicano(a),f,bahoruco,abril,2026
robo,6,dominicano(a),m,barahona,abril,2026
robo,4,dominicano(a),f,barahona,abril,2026
robo,1,arabe,m,distrito nacional,abril,2026
robo,1,bahameño(a),f,distrito nacional,abril,2026
robo,1,chileno(a),m,distrito nacional,abril,2026
robo,2,colombiano(a),m,distrito nacional,abril,2026
robo,1,colombiano(a),f,distrito nacional,abril,2026
robo,2,cubano(a),m,distrito nacional,abril,2026
robo,287,dominicano(a),m,distrito nacional,abril,2026
robo,183,dominicano(a),f,distrito nacional,abril,2026
robo,1,español(a),f,distrito nacional,abril,2026
robo,3,estadounidese,m,distrito nacional,abril,2026
robo,1,estadounidese,f,distrito nacional,abril,2026
robo,4,haitiano(a),m,distrito nacional,abril,2026
robo,4,haitiano(a),f,distrito nacional,abril,2026
robo,1,ingles(a),f,distrito nacional,abril,2026
robo,2,italiano(a),m,distrito nacional,abril,2026
robo,1,japones(a),f,distrito nacional,abril,2026
robo,1,norte americano(a),m,distrito nacional,abril,2026
robo,1,peruano(a),m,distrito nacional,abril,2026
robo,2,venezolano(a),m,distrito nacional,abril,2026
robo,1,venezolano(a),f,distrito nacional,abril,2026
robo,1,chino(a),f,duarte,abril,2026
robo,48,dominicano(a),m,duarte,abril,2026
robo,34,dominicano(a),f,duarte,abril,2026
robo,7,dominicano(a),m,el seibo,abril,2026
robo,4,dominicano(a),f,el seibo,abril,2026
robo,1,dominicano(a),m,elias piña,abril,2026
robo,8,dominicano(a),m,espaillat,abril,2026
robo,4,dominicano(a),f,espaillat,abril,2026
robo,3,dominicano(a),m,hato mayor,abril,2026
robo,2,dominicano(a),m,hermanas mirabal,abril,2026
robo,2,dominicano(a),f,hermanas mirabal,abril,2026
robo,1,dominicano(a),f,independencia,abril,2026
robo,1,australiano (a),f,la altagracia,abril,2026
robo,1,britanico (a),m,la altagracia,abril,2026
robo,1,canadiense,m,la altagracia,abril,2026
robo,1,colombiano(a),m,la altagracia,abril,2026
robo,101,dominicano(a),m,la altagracia,abril,2026
robo,45,dominicano(a),f,la altagracia,abril,2026
robo,1,español(a),m,la altagracia,abril,2026
robo,1,estadounidese,f,la altagracia,abril,2026
robo,1,haitiano(a),m,la altagracia,abril,2026
robo,2,haitiano(a),f,la altagracia,abril,2026
robo,1,italiano(a),f,la altagracia,abril,2026
robo,2,venezolano(a),m,la altagracia,abril,2026
robo,45,dominicano(a),m,la romana,abril,2026
robo,19,dominicano(a),f,la romana,abril,2026
robo,1,español(a),f,la romana,abril,2026
robo,2,haitiano(a),m,la romana,abril,2026
robo,1,norte americano(a),m,la romana,abril,2026
robo,1,peruano(a),m,la romana,abril,2026
robo,15,dominicano(a),m,la vega,abril,2026
robo,13,dominicano(a),f,la vega,abril,2026
robo,1,venezolano(a),m,la vega,abril,2026
robo,5,dominicano(a),m,maria trinidad sanchez,abril,2026
robo,1,mexicano(a),f,maria trinidad sanchez,abril,2026
robo,20,dominicano(a),m,monseñor nouel,abril,2026
robo,6,dominicano(a),f,monseñor nouel,abril,2026
robo,13,dominicano(a),m,monte plata,abril,2026
robo,6,dominicano(a),f,monte plata,abril,2026
robo,17,dominicano(a),m,peravia,abril,2026
robo,5,dominicano(a),f,peravia,abril,2026
robo,15,dominicano(a),m,puerto plata,abril,2026
robo,6,dominicano(a),f,puerto plata,abril,2026
robo,1,estadounidese,m,puerto plata,abril,2026
robo,1,haitiano(a),m,puerto plata,abril,2026
robo,1,hondureño(a),m,puerto plata,abril,2026
robo,11,dominicano(a),m,samana,abril,2026
robo,6,dominicano(a),f,samana,abril,2026
robo,1,frances(a),f,samana,abril,2026
robo,1,italiano(a),m,samana,abril,2026
robo,1,suizo(a),m,samana,abril,2026
robo,1,chino(a),m,san cristobal,abril,2026
robo,87,dominicano(a),m,san cristobal,abril,2026
robo,56,dominicano(a),f,san cristobal,abril,2026
robo,1,haitiano(a),m,san cristobal,abril,2026
robo,1,dominicano(a),m,san jose de ocoa,abril,2026
robo,1,dominicano(a),f,san jose de ocoa,abril,2026
robo,10,dominicano(a),m,san juan,abril,2026
robo,6,dominicano(a),f,san juan,abril,2026
robo,1,boliviano(a),m,san pedro de macoris,abril,2026
robo,32,dominicano(a),m,san pedro de macoris,abril,2026
robo,26,dominicano(a),f,san pedro de macoris,abril,2026
robo,1,español(a),m,san pedro de macoris,abril,2026
robo,3,dominicano(a),m,sanchez ramirez,abril,2026
robo,1,dominicano(a),f,sanchez ramirez,abril,2026
robo,73,dominicano(a),m,santiago,abril,2026
robo,56,dominicano(a),f,santiago,abril,2026
robo,1,español(a),m,santiago,abril,2026
robo,2,haitiano(a),m,santiago,abril,2026
robo,1,haitiano(a),f,santiago,abril,2026
robo,1,keniano(a),m,santiago,abril,2026
robo,1,argentino(a),f,santo domingo,abril,2026
robo,1,canadiense,f,santo domingo,abril,2026
robo,1,chino(a),f,santo domingo,abril,2026
robo,1,colombiano(a),m,santo domingo,abril,2026
robo,1,colombiano(a),f,santo domingo,abril,2026
robo,693,dominicano(a),m,santo domingo,abril,2026
robo,369,dominicano(a),f,santo domingo,abril,2026
robo,2,español(a),m,santo domingo,abril,2026
robo,1,estadounidese,m,santo domingo,abril,2026
robo,3,frances(a),m,santo domingo,abril,2026
robo,21,haitiano(a),m,santo domingo,abril,2026
robo,8,haitiano(a),f,santo domingo,abril,2026
robo,1,holandes(a),m,santo domingo,abril,2026
robo,1,italiano(a),m,santo domingo,abril,2026
robo,1,panameño(a),m,santo domingo,abril,2026
robo,1,ruso(a),m,santo domingo,abril,2026
robo,1,suizo(a),m,santo domingo,abril,2026
robo,1,venezolano(a),m,santo domingo,abril,2026
robo,1,venezolano(a),f,santo domingo,abril,2026
robo,11,dominicano(a),m,valverde,abril,2026
robo,8,dominicano(a),f,valverde,abril,2026
robo,1,haitiano(a),m,valverde,abril,2026
