Tipo de delito,Cantidad de casos,Nacionadalidad,Sexo de las víctimas	,Provincia,Mes,Año
Robo,19,Dominicano(a),M,Azua,Enero,2025
Robo,1,Puertoriqueño(a),M,Azua,Enero,2025
Robo,8,Dominicano(a),F,Azua,Enero,2025
Robo,16,Dominicano(a),M,Bahoruco,Enero,2025
Robo,1,Haitiano(a),M,Bahoruco,Enero,2025
Robo,6,Dominicano(a),F,Bahoruco,Enero,2025
Robo,15,Dominicano(a),M,Barahona,Enero,2025
Robo,15,Dominicano(a),F,Barahona,Enero,2025
Robo,1,Dominicano(a),M,Dajabon,Enero,2025
Robo,2,Dominicano(a),F,Dajabon,Enero,2025
Robo,1,Aleman(a),F,Distrito Nacional,Enero,2025
Robo,1,Argentino(a),M,Distrito Nacional,Enero,2025
Robo,1,Canadiense,M,Distrito Nacional,Enero,2025
Robo,2,Chino(a),M,Distrito Nacional,Enero,2025
Robo,1,Colombiano(a),M,Distrito Nacional,Enero,2025
Robo,1,Costarricense,M,Distrito Nacional,Enero,2025
Robo,1,Cubano(a),M,Distrito Nacional,Enero,2025
Robo,529,Dominicano(a),M,Distrito Nacional,Enero,2025
Robo,328,Dominicano(a),F,Distrito Nacional,Enero,2025
Robo,1,Ecuatoriano(a),M,Distrito Nacional,Enero,2025
Robo,1,Eslovaco(a),F,Distrito Nacional,Enero,2025
Robo,2,Español(a),M,Distrito Nacional,Enero,2025
Robo,1,Español(a),F,Distrito Nacional,Enero,2025
Robo,1,Estadounidense,M,Distrito Nacional,Enero,2025
Robo,1,Estadounidense,F,Distrito Nacional,Enero,2025
Robo,8,Haitiano(a),M,Distrito Nacional,Enero,2025
Robo,9,Haitiano(a),F,Distrito Nacional,Enero,2025
Robo,3,Italiano(a),M,Distrito Nacional,Enero,2025
Robo,3,Norte Americano(a),M,Distrito Nacional,Enero,2025
Robo,2,Puertorriqueño(a),M,Distrito Nacional,Enero,2025
Robo,1,Puertorriqueño(a),F,Distrito Nacional,Enero,2025
Robo,1,Ruso(a),F,Distrito Nacional,Enero,2025
Robo,1,Turco(a),M,Distrito Nacional,Enero,2025
Robo,2,Venezolano(a),M,Distrito Nacional,Enero,2025
Robo,3,Venezolano(a),F,Distrito Nacional,Enero,2025
Robo,49,Dominicano(a),M,Duarte,Enero,2025
Robo,53,Dominicano(a),F,Duarte,Enero,2025
Robo,1,Italiano(a),M,Duarte,Enero,2025
Robo,31,Dominicano(a),M,El Seibo,Enero,2025
Robo,17,Dominicano(a),F,El Seibo,Enero,2025
Robo,2,Haitiano(a),M,El Seibo,Enero,2025
Robo,1,Haitiano(a),F,El Seibo,Enero,2025
Robo,1,Dominicano(a),M,Elias Piña,Enero,2025
Robo,25,Dominicano(a),M,Espaillat,Enero,2025
Robo,17,Dominicano(a),F,Espaillat,Enero,2025
Robo,1,Haitiano(a),M,Espaillat,Enero,2025
Robo,17,Diminicano(a),M,Hato Mayor,Enero,2025
Robo,7,Diminicano(a),F,Hato Mayor,Enero,2025
Robo,3,Diminicano(a),M,Hermanas Mirabal,Enero,2025
Robo,5,Diminicano(a),F,Hermanas Mirabal,Enero,2025
Robo,1,Diminicano(a),M,Independencia,Enero,2025
Robo,2,Diminicano(a),F,Independencia,Enero,2025
Robo,2,Argentino(a),M,La Altagracia,Enero,2025
Robo,2,Argentino(a),F,La Altagracia,Enero,2025
Robo,1,Canadiense,M,La Altagracia,Enero,2025
Robo,1,Checo(a),M,La Altagracia,Enero,2025
Robo,1,Chileno(a),F,La Altagracia,Enero,2025
Robo,1,Colombiano(a),F,La Altagracia,Enero,2025
Robo,109,Dominicano(a),M,La Altagracia,Enero,2025
Robo,69,Dominicano(a),F,La Altagracia,Enero,2025
Robo,1,Estadounidense,F,La Altagracia,Enero,2025
Robo,4,Haitiano(a),M,La Altagracia,Enero,2025
Robo,1,Haitiano(a),F,La Altagracia,Enero,2025
Robo,1,Hungaro(a),M,La Altagracia,Enero,2025
Robo,1,Italiano(a),M,La Altagracia,Enero,2025
Robo,1,Italiano(a),F,La Altagracia,Enero,2025
Robo,1,Panameño(a),M,La Altagracia,Enero,2025
Robo,1,Salvadoreño(a),M,La Altagracia,Enero,2025
Robo,1,Venezolano(a),M,La Altagracia,Enero,2025
Robo,2,Venezolano(a),F,La Altagracia,Enero,2025
Robo,1,Colombiano(a),M,La Romana,Enero,2025
Robo,166,Dominicano(a),M,La Romana,Enero,2025
Robo,90,Dominicano(a),F,La Romana,Enero,2025
Robo,1,Frances(a),M,La Romana,Enero,2025
Robo,6,Haitiano(a),M,La Romana,Enero,2025
Robo,3,Haitiano(a),F,La Romana,Enero,2025
Robo,15,Dominicano(a),M,La Vega,Enero,2025
Robo,17,Dominicano(a),F,La Vega,Enero,2025
Robo,1,Haitiano(a),M,La Vega,Enero,2025
Robo,1,Norte Americano(a),M,La Vega,Enero,2025
Robo,18,Dominicano(a),M,Maria Trinidad Sanchez,Enero,2025
Robo,10,Dominicano(a),F,Maria Trinidad Sanchez,Enero,2025
Robo,1,Haitiano(a),M,Maria Trinidad Sanchez,Enero,2025
Robo,27,Dominicano(a),M,Monseñor Nouel,Enero,2025
Robo,13,Dominicano(a),F,Monseñor Nouel,Enero,2025
Robo,1,Dominicano(a),M,Monte Cristi,Enero,2025
Robo,1,Dominicano(a),F,Monte Cristi,Enero,2025
Robo,17,Dominicano(a),M,Monte Plata,Enero,2025
Robo,4,Dominicano(a),F,Monte Plata,Enero,2025
Robo,1,Venezolano(a),M,Monte Plata,Enero,2025
Robo,1,Dominicano(a),M,Pedernales,Enero,2025
Robo,1,Italiano(a),M,Pedernales,Enero,2025
Robo,20,Dominicano(a),M,Peravia,Enero,2025
Robo,15,Dominicano(a),F,Peravia,Enero,2025
Robo,2,Haitiano(a),M,Peravia,Enero,2025
Robo,1,Panameño(a),M,Peravia,Enero,2025
Robo,4,Aleman(a),M,Puerto Plata,Enero,2025
Robo,2,Canadiense,M,Puerto Plata,Enero,2025
Robo,40,Dominicano(a),M,Puerto Plata,Enero,2025
Robo,29,Dominicano(a),F,Puerto Plata,Enero,2025
Robo,2,Español(a),M,Puerto Plata,Enero,2025
Robo,1,Estadounidense,M,Puerto Plata,Enero,2025
Robo,1,Haitiano(a),M,Puerto Plata,Enero,2025
Robo,1,Haitiano(a),F,Puerto Plata,Enero,2025
Robo,1,Italiano(a),M,Puerto Plata,Enero,2025
Robo,1,Marroqui,M,Puerto Plata,Enero,2025
Robo,2,Norte Americano(a),M,Puerto Plata,Enero,2025
Robo,2,Aleman(a),F,Samana,Enero,2025
Robo,3,Canadiense,M,Samana,Enero,2025
Robo,14,Dominicano(a),M,Samana,Enero,2025
Robo,13,Dominicano(a),F,Samana,Enero,2025
Robo,1,Estadounidense,M,Samana,Enero,2025
Robo,2,Frances(a),M,Samana,Enero,2025
Robo,2,Frances(a),F,Samana,Enero,2025
Robo,1,Haitiano(a),M,Samana,Enero,2025
Robo,1,Norte Americano(a),M,Samana,Enero,2025
Robo,1,Polaco(a),F,Samana,Enero,2025
Robo,1,Rumano(a),M,Samana,Enero,2025
Robo,1,Suizo(a),M,Samana,Enero,2025
Robo,1,Ucraniano(a),M,Samana,Enero,2025
Robo,186,Dominicano(a),M,San Cristonal,Enero,2025
Robo,135,Dominicano(a),F,San Cristonal,Enero,2025
Robo,1,Haitiano(a),M,San Cristonal,Enero,2025
Robo,23,Dominicano(a),M,San Jose de Ocoa,Enero,2025
Robo,14,Dominicano(a),F,San Jose de Ocoa,Enero,2025
Robo,35,Dominicano(a),M,San Juan,Enero,2025
Robo,26,Dominicano(a),F,San Juan,Enero,2025
Robo,60,Dominicano(a),M,San Pedro de Macoris,Enero,2025
Robo,25,Dominicano(a),F,San Pedro de Macoris,Enero,2025
Robo,1,Español(a),M,San Pedro de Macoris,Enero,2025
Robo,1,Haitiano(a),M,San Pedro de Macoris,Enero,2025
Robo,2,Haitiano(a),F,San Pedro de Macoris,Enero,2025
Robo,1,Rumano(a),F,San Pedro de Macoris,Enero,2025
Robo,1,Ucraniano(a),F,San Pedro de Macoris,Enero,2025
Robo,9,Dominicano(a),M,Sanchez Ramirez,Enero,2025
Robo,6,Dominicano(a),F,Sanchez Ramirez,Enero,2025
Robo,1,Argentino(a),F,Santiago,Enero,2025
Robo,2,Brazileño(a),M,Santiago,Enero,2025
Robo,393,Dominicano(a),M,Santiago,Enero,2025
Robo,195,Dominicano(a),F,Santiago,Enero,2025
Robo,1,Estadounidense,M,Santiago,Enero,2025
Robo,13,Haitiano(a),M,Santiago,Enero,2025
Robo,2,Haitiano(a),F,Santiago,Enero,2025
Robo,1,Italiano(a),M,Santiago,Enero,2025
Robo,1,Norte Americano(a),F,Santiago,Enero,2025
Robo,1,Venezolano(a),F,Santiago,Enero,2025
Robo,1,Aleman(a),M,Santo Domingo,Enero,2025
Robo,1,Boliviano(a),F,Santo Domingo,Enero,2025
Robo,1,Britanico(a),M,Santo Domingo,Enero,2025
Robo,1,Canadiense,M,Santo Domingo,Enero,2025
Robo,1,Chino(a),M,Santo Domingo,Enero,2025
Robo,2,Cubano(a),F,Santo Domingo,Enero,2025
Robo,1105,Dominicano(a),M,Santo Domingo,Enero,2025
Robo,766,Dominicano(a),F,Santo Domingo,Enero,2025
Robo,1,Español(a),M,Santo Domingo,Enero,2025
Robo,2,Estadounidense,M,Santo Domingo,Enero,2025
Robo,1,Estadounidense,F,Santo Domingo,Enero,2025
Robo,31,Haitiano(a),M,Santo Domingo,Enero,2025
Robo,14,Haitiano(a),F,Santo Domingo,Enero,2025
Robo,1,Italiano(a),M,Santo Domingo,Enero,2025
Robo,1,Italiano(a),F,Santo Domingo,Enero,2025
Robo,2,Norte Americano(a),M,Santo Domingo,Enero,2025
Robo,1,Norte Americano(a),F,Santo Domingo,Enero,2025
Robo,1,Peruano(a),M,Santo Domingo,Enero,2025
Robo,2,Peruano(a),F,Santo Domingo,Enero,2025
Robo,1,Suizo(a),F,Santo Domingo,Enero,2025
Robo,7,Venezolano(a),M,Santo Domingo,Enero,2025
Robo,3,Venezolano(a),F,Santo Domingo,Enero,2025
Robo,18,Dominicano(a),M,Valverde,Enero,2025
Robo,17,Dominicano(a),F,Valverde,Enero,2025
Robo,1,Haitiano(a),F,Valverde,Enero,2025
Robo,18,Dominicano(a),M ,Azua,Febrero,2025
Robo,9,Dominicano(a),F,Azua,Febrero,2025
Robo,1,Haitiano(a),M ,Azua,Febrero,2025
Robo,10,Dominicano(a),M ,Bahoruco,Febrero,2025
Robo,1,Dominicano(a),F,Bahoruco,Febrero,2025
Robo,12,Dominicano(a),M ,Barahona,Febrero,2025
Robo,6,Dominicano(a),F,Barahona,Febrero,2025
Robo,1,Zuiso(a),F,Barahona,Febrero,2025
Robo,3,Dominicano(a),M ,Dajabon,Febrero,2025
Robo,1,Dominicano(a),F,Dajabon,Febrero,2025
Robo,1,Agertino(a),M ,Distrito Nacional ,Febrero,2025
Robo,1,Brasileño(a),F,Distrito Nacional ,Febrero,2025
Robo,1,Chino(a),F,Distrito Nacional ,Febrero,2025
Robo,1,Colombiano(a),M ,Distrito Nacional ,Febrero,2025
Robo,1,Coreano(a),F,Distrito Nacional ,Febrero,2025
Robo,1,Cubano(a),M ,Distrito Nacional ,Febrero,2025
Robo,612,Dominicano(a),M ,Distrito Nacional ,Febrero,2025
Robo,372,Dominicano(a),F,Distrito Nacional ,Febrero,2025
Robo,1,Ecuatoriano(a),F ,Distrito Nacional ,Febrero,2025
Robo,1,Español(a),M ,Distrito Nacional ,Febrero,2025
Robo,2,Español(a),F,Distrito Nacional ,Febrero,2025
Robo,4,Estadounidese,M ,Distrito Nacional ,Febrero,2025
Robo,2,Frances(a),M ,Distrito Nacional ,Febrero,2025
Robo,1,Griego(a),M ,Distrito Nacional ,Febrero,2025
Robo,10,Haitiano(a),M ,Distrito Nacional ,Febrero,2025
Robo,2,Haitiano(a),F,Distrito Nacional ,Febrero,2025
Robo,2,Italiano(a),M ,Distrito Nacional ,Febrero,2025
Robo,1,Jamaiquino(a),M ,Distrito Nacional ,Febrero,2025
Robo,1,NorteAmerican(a),M ,Distrito Nacional ,Febrero,2025
Robo,4,NorteAmerican(a),F,Distrito Nacional ,Febrero,2025
Robo,1,Puertorriqueño(a),F,Distrito Nacional ,Febrero,2025
Robo,1,Salvadoreño(a),F,Distrito Nacional ,Febrero,2025
Robo,3,Venezolano(a),M ,Distrito Nacional ,Febrero,2025
Robo,5,Venezolano(a),F,Distrito Nacional ,Febrero,2025
Robo,45,Dominicano(a),M ,Duarte,Febrero,2025
Robo,40,Dominicano(a),F,Duarte,Febrero,2025
Robo,1,Chileno(a),M ,El Seibo,Febrero,2025
Robo,20,Dominicano(a),M ,El Seibo,Febrero,2025
Robo,8,Dominicano(a),F,El Seibo,Febrero,2025
Robo,1,Estadounidese,F,El Seibo,Febrero,2025
Robo,2,Haitiano(a),M ,El Seibo,Febrero,2025
Robo,2,Dominicano(a),M ,Elias Piña,Febrero,2025
Robo,13,Dominicano(a),M ,Espaillat,Febrero,2025
Robo,7,Dominicano(a),F,Espaillat,Febrero,2025
Robo,21,Dominicano(a),M ,Hato Mayor,Febrero,2025
Robo,8,Dominicano(a),F,Hato Mayor,Febrero,2025
Robo,7,Dominicano(a),M ,Hermanas Mirabal,Febrero,2025
Robo,8,Dominicano(a),F,Hermanas Mirabal,Febrero,2025
Robo,4,Dominicano(a),M ,Independencia ,Febrero,2025
Robo,1,Agertino(a),F,La Altagracia,Febrero,2025
Robo,1,Belgico(a),M ,La Altagracia,Febrero,2025
Robo,2,Canadiense,M ,La Altagracia,Febrero,2025
Robo,1,Canadiense,F,La Altagracia,Febrero,2025
Robo,1,Colombiano(a),F,La Altagracia,Febrero,2025
Robo,104,Dominicano(a),M ,La Altagracia,Febrero,2025
Robo,58,Dominicano(a),F,La Altagracia,Febrero,2025
Robo,1,El Reino Unido,M ,La Altagracia,Febrero,2025
Robo,1,Español(a),M ,La Altagracia,Febrero,2025
Robo,1,Estadounidese,M ,La Altagracia,Febrero,2025
Robo,1,Frances(a),F,La Altagracia,Febrero,2025
Robo,3,Haitiano(a),M ,La Altagracia,Febrero,2025
Robo,3,Haitiano(a),F,La Altagracia,Febrero,2025
Robo,1,Ingles(a),M ,La Altagracia,Febrero,2025
Robo,1,Suizo(a),M ,La Altagracia,Febrero,2025
Robo,1,Venezolano(a),F,La Altagracia,Febrero,2025
Robo,109,Dominicano(a),M ,La Romana,Febrero,2025
Robo,65,Dominicano(a),F,La Romana,Febrero,2025
Robo,1,Ecuatoriano(a),M ,La Romana,Febrero,2025
Robo,1,Estadounidese,F,La Romana,Febrero,2025
Robo,6,Haitiano(a),M ,La Romana,Febrero,2025
Robo,1,Haitiano(a),F,La Romana,Febrero,2025
Robo,1,Norte Americano(a),M ,La Romana,Febrero,2025
Robo,24,Dominicano(a),M ,La Vega,Febrero,2025
Robo,36,Dominicano(a),F,La Vega,Febrero,2025
Robo,1,Haitiano(a),F,La Vega,Febrero,2025
Robo,1,Norte Americano(a),M ,La Vega,Febrero,2025
Robo,1,Norte Americano(a),F,La Vega,Febrero,2025
Robo,1,Colombiano(a),F,Maria Trinidad Sanchez ,Febrero,2025
Robo,18,Dominicano(a),M ,Maria Trinidad Sanchez ,Febrero,2025
Robo,19,Dominicano(a),F,Maria Trinidad Sanchez ,Febrero,2025
Robo,1,Venezolano(a),M ,Maria Trinidad Sanchez ,Febrero,2025
Robo,1,Chino(a),M ,Monseñor Nouel,Febrero,2025
Robo,20,Dominicano(a),M ,Monseñor Nouel,Febrero,2025
Robo,18,Dominicano(a),F,Monseñor Nouel,Febrero,2025
Robo,1,Dominicano(a),F,Monte Cristi,Febrero,2025
Robo,19,Dominicano(a),M ,Monte Plata,Febrero,2025
Robo,12,Dominicano(a),F,Monte Plata,Febrero,2025
Robo,1,Haitiano(a),F,Monte Plata,Febrero,2025
Robo,1,Dominicano(a),F,Pedernales,Febrero,2025
Robo,31,Dominicano(a),M ,Peravia,Febrero,2025
Robo,15,Dominicano(a),F,Peravia,Febrero,2025
Robo,1,Haitiano(a),M ,Peravia,Febrero,2025
Robo,1,Aleman(a),M ,Puerto Plata,Febrero,2025
Robo,40,Dominicano(a),M ,Puerto Plata,Febrero,2025
Robo,22,Dominicano(a),F,Puerto Plata,Febrero,2025
Robo,1,Estadounidese,M ,Puerto Plata,Febrero,2025
Robo,2,Haitiano(a),M ,Puerto Plata,Febrero,2025
Robo,2,Italiano(a),M ,Puerto Plata,Febrero,2025
Robo,1,Jamaiquino(a),F,Puerto Plata,Febrero,2025
Robo,3,Norte Americano(a),M ,Puerto Plata,Febrero,2025
Robo,1,Aleman(a),M ,Samana,Febrero,2025
Robo,2,Aleman(a),F,Samana,Febrero,2025
Robo,1,Austriaco(a),M ,samana,Febrero,2025
Robo,3,Canadiense,M ,Samana,Febrero,2025
Robo,14,Dominicano(a),M ,Samana,Febrero,2025
Robo,11,Dominicano(a),F,Samana,Febrero,2025
Robo,2,Español(a),M,Samana,Febrero,2025
Robo,5,Frances(a),M,Samana,Febrero,2025
Robo,1,Peruano(a),F,Samana,Febrero,2025
Robo,1,Suizo(a),F,Samana,Febrero,2025
Robo,1,Venezolano(a),F,Samana,Febrero,2025
Robo,1,Cubano(a),F,San Cristobal,Febrero,2025
Robo,217,Dominicano(a),M ,San Cristobal,Febrero,2025
Robo,110,Dominicano(a),F,San Cristobal,Febrero,2025
Robo,1,Estadounidese,F,San Cristobal,Febrero,2025
Robo,3,Haitiano(a),M ,San Cristobal,Febrero,2025
Robo,1,Haitiano(a),F,San Cristobal,Febrero,2025
Robo,16,Dominicano(a),M ,San Jose De Ocoa,Febrero,2025
Robo,4,Dominicano(a),F,San Jose De Ocoa,Febrero,2025
Robo,42,Dominicano(a),M ,San Juan ,Febrero,2025
Robo,17,Dominicano(a),F,San Juan ,Febrero,2025
Robo,1,Español(a),M ,San Juan ,Febrero,2025
Robo,1,Frances(a),F,San Juan ,Febrero,2025
Robo,1,Holandes(a),M ,San Juan ,Febrero,2025
Robo,1,Aleman(a),M ,San Pedro De Macoris,Febrero,2025
Robo,1,Canadiense,M ,San Pedro De Macoris,Febrero,2025
Robo,71,Dominicano(a),M ,San Pedro De Macoris,Febrero,2025
Robo,32,Dominicano(a),F,San Pedro De Macoris,Febrero,2025
Robo,2,Haitiano(a),M ,San Pedro De Macoris,Febrero,2025
Robo,2,Haitiano(a),F,San Pedro De Macoris,Febrero,2025
Robo,8,Dominicano(a),M ,Sanchez Ramirez,Febrero,2025
Robo,7,Dominicano(a),F,Sanchez Ramirez,Febrero,2025
Robo,1,Colombiano(a),M ,Santiago,Febrero,2025
Robo,298,Dominicano(a),M ,Santiago,Febrero,2025
Robo,180,Dominicano(a),F,Santiago,Febrero,2025
Robo,1,Ecuatoriano(a),M ,Santiago,Febrero,2025
Robo,1,Español(a),M ,Santiago,Febrero,2025
Robo,4,Haitiano(a),M ,Santiago,Febrero,2025
Robo,3,Haitiano(a),F,Santiago,Febrero,2025
Robo,1,Puertorriqueño(a),M ,Santiago,Febrero,2025
Robo,1,Dominicano(a),M ,Santiago Rodriguez,Febrero,2025
Robo,1,Brasileño(a),F,Santo Domingo,Febrero,2025
Robo,1,Canadiense,M ,Santo Domingo,Febrero,2025
Robo,2,Chino(a),M ,Santo Domingo,Febrero,2025
Robo,2,Colombiano(a),M ,Santo Domingo,Febrero,2025
Robo,1,Cubano(a),M ,Santo Domingo,Febrero,2025
Robo,1163,Dominicano(a),M ,Santo Domingo,Febrero,2025
Robo,738,Dominicano(a),F,Santo Domingo,Febrero,2025
Robo,2,Español(a),M ,Santo Domingo,Febrero,2025
Robo,3,Estadounidese,M ,Santo Domingo,Febrero,2025
Robo,2,Estadounidese,F,Santo Domingo,Febrero,2025
Robo,1,Frances(a),F,Santo Domingo,Febrero,2025
Robo,28,Haitiano(a),M ,Santo Domingo,Febrero,2025
Robo,18,Haitiano(a),F,Santo Domingo,Febrero,2025
Robo,2,Italiano(a),M ,Santo Domingo,Febrero,2025
Robo,2,Norte Americano(a),F,Santo Domingo,Febrero,2025
Robo,1,Polaco(a),F,Santo Domingo,Febrero,2025
Robo,1,Puertorriqueño(a),M ,Santo Domingo,Febrero,2025
Robo,7,Venezolano(a),M ,Santo Domingo,Febrero,2025
Robo,9,Venezolano(a),F,Santo Domingo,Febrero,2025
Robo,17,Dominicano(a),M ,Valverde,Febrero,2025
Robo,7,Dominicano(a),F,Valverde,Febrero,2025
Robo,1,Haitiano(a),M ,Valverde,Febrero,2025
Robo,1,Haitiano(a),F,Valverde,Febrero,2025
Robo,22,Dominicano(a),M ,Azua,Marzo,2025
Robo,10,Dominicano(a),F,Azua,Marzo,2025
Robo,1,Dominicano(a),M ,Bahoruco,Marzo,2025
Robo,2,Dominicano(a),F,Bahoruco,Marzo,2025
Robo,1,Chino(a),M ,Barahona,Marzo,2025
Robo,11,Dominicano(a),M ,Barahona,Marzo,2025
Robo,5,Dominicano(a),F,Barahona,Marzo,2025
Robo,1,Haitiano(a),F,Barahona,Marzo,2025
Robo,2,Dominicano(a),M ,Dajabon,Marzo,2025
Robo,2,Dominicano(a),F,Dajabon,Marzo,2025
Robo,1,Argentino(a),M,Distrito Nacional ,Marzo,2025
Robo,1,Autraliano(a),M,Distrito Nacional ,Marzo,2025
Robo,1,Austriaco(a),F,Distrito Nacional ,Marzo,2025
Robo,1,Belgico(a),M,Distrito Nacional ,Marzo,2025
Robo,2,Brasileño(a),M,Distrito Nacional ,Marzo,2025
Robo,1,Checo(a),M,Distrito Nacional ,Marzo,2025
Robo,1,Chino(a),F,Distrito Nacional ,Marzo,2025
Robo,1,Cubano(a),M,Distrito Nacional ,Marzo,2025
Robo,603,Dominicano(a),M,Distrito Nacional ,Marzo,2025
Robo,401,Dominicano(a),F,Distrito Nacional ,Marzo,2025
Robo,2,Español(a),F,Distrito Nacional ,Marzo,2025
Robo,4,Estadounidese,M,Distrito Nacional ,Marzo,2025
Robo,1,Frances(a),M,Distrito Nacional ,Marzo,2025
Robo,1,Frances(a),F,Distrito Nacional ,Marzo,2025
Robo,3,Haitiano(a),M,Distrito Nacional ,Marzo,2025
Robo,7,Haitiano(a),F,Distrito Nacional ,Marzo,2025
Robo,1,Hindu,M,Distrito Nacional ,Marzo,2025
Robo,1,Mexicano(a),M,Distrito Nacional ,Marzo,2025
Robo,5,Norte Americano(a),M,Distrito Nacional ,Marzo,2025
Robo,1,Norte Americano(a),F,Distrito Nacional ,Marzo,2025
Robo,1,Peruano(a),M,Distrito Nacional ,Marzo,2025
Robo,2,Peruano(a),F,Distrito Nacional ,Marzo,2025
Robo,1,Salvadoreño(a),F,Distrito Nacional ,Marzo,2025
Robo,1,Suizo(a),M,Distrito Nacional ,Marzo,2025
Robo,1,Suizo(a),F,Distrito Nacional ,Marzo,2025
Robo,1,Ucraniano(a),M,Distrito Nacional ,Marzo,2025
Robo,5,Venezolano(a),M,Distrito Nacional ,Marzo,2025
Robo,2,Venezolano(a),F,Distrito Nacional ,Marzo,2025
Robo,1,Colombiano(a),M,Duarte,Marzo,2025
Robo,67,Dominicano(a),M,Duarte,Marzo,2025
Robo,36,Dominicano(a),F,Duarte,Marzo,2025
Robo,1,Guatemanteco(a),M,Duarte,Marzo,2025
Robo,1,Canadiense,F,El Seibo,Marzo,2025
Robo,28,Dominicano(a),M,El Seibo,Marzo,2025
Robo,8,Dominicano(a),F,El Seibo,Marzo,2025
Robo,1,Haitiano(a),M,El Seibo,Marzo,2025
Robo,1,Dominicano(a),M,Elias Piña,Marzo,2025
Robo,1,Dominicano(a),F,Elias Piña,Marzo,2025
Robo,27,Dominicano(a),M,Espaillat,Marzo,2025
Robo,19,Dominicano(a),F,Espaillat,Marzo,2025
Robo,1,Haitiano(a),M,Espaillat,Marzo,2025
Robo,13,Dominicano(a),M,Hato Mayor,Marzo,2025
Robo,4,Dominicano(a),F,Hato Mayor,Marzo,2025
Robo,1,Puertorriqueño(a),F,Hato Mayor,Marzo,2025
Robo,8,Dominicano(a),M,Hermanas Mirabal,Marzo,2025
Robo,9,Dominicano(a),F,Hermanas Mirabal,Marzo,2025
Robo,2,Dominicano(a),M,Independencia,Marzo,2025
Robo,1,Canadiense,M,La Altagracia,Marzo,2025
Robo,106,Dominicano(a),M,La Altagracia,Marzo,2025
Robo,67,Dominicano(a),F,La Altagracia,Marzo,2025
Robo,1,Español(a),M,La Altagracia,Marzo,2025
Robo,3,Estadounidese,M,La Altagracia,Marzo,2025
Robo,3,Estadounidese,F,La Altagracia,Marzo,2025
Robo,2,Haitiano(a),M,La Altagracia,Marzo,2025
Robo,4,Haitiano(a),F,La Altagracia,Marzo,2025
Robo,1,Italiano(a),M,La Altagracia,Marzo,2025
Robo,1,Venezolano(a),F,La Altagracia,Marzo,2025
Robo,1,Aleman(a),M,La Romana,Marzo,2025
Robo,1,Checo(a),F,La Romana,Marzo,2025
Robo,105,Dominicano(a),M,La Romana,Marzo,2025
Robo,59,Dominicano(a),F,La Romana,Marzo,2025
Robo,7,Haitiano(a),M,La Romana,Marzo,2025
Robo,2,Haitiano(a),F,La Romana,Marzo,2025
Robo,1,Italiano(a),F,La Romana,Marzo,2025
Robo,21,Dominicano(a),M,La Vega,Marzo,2025
Robo,16,Dominicano(a),F,La Vega,Marzo,2025
Robo,1,Haitiano(a),M,La Vega,Marzo,2025
Robo,19,Dominicano(a),M,Maria Trinidad Sanchez ,Marzo,2025
Robo,13,Dominicano(a),F,Maria Trinidad Sanchez ,Marzo,2025
Robo,19,Dominicano(a),M,Monseñor Nouel,Marzo,2025
Robo,15,Dominicano(a),F,Monseñor Nouel,Marzo,2025
Robo,1,Venezolano(a),M,Monseñor Nouel,Marzo,2025
Robo,35,Dominicano(a),M,Monte Plata,Marzo,2025
Robo,21,Dominicano(a),F,Monte Plata,Marzo,2025
Robo,31,Dominicano(a),M,Peravia,Marzo,2025
Robo,10,Dominicano(a),F,Peravia,Marzo,2025
Robo,1,Haitiano(a),M,Peravia,Marzo,2025
Robo,2,Haitiano(a),F,Peravia,Marzo,2025
Robo,4,Aleman(a),M,Puerto Plata,Marzo,2025
Robo,2,Canadiense,M,Puerto Plata,Marzo,2025
Robo,3,Canadiense,F,Puerto Plata,Marzo,2025
Robo,1,Chileno(a),M,Puerto Plata,Marzo,2025
Robo,1,Colombiano(a),M,Puerto Plata,Marzo,2025
Robo,1,Croata,M,Puerto Plata,Marzo,2025
Robo,31,Dominicano(a),M,Puerto Plata,Marzo,2025
Robo,19,Dominicano(a),F,Puerto Plata,Marzo,2025
Robo,2,Haitiano(a),M,Puerto Plata,Marzo,2025
Robo,1,Venezolano(a),M,Puerto Plata,Marzo,2025
Robo,1,Aleman(a),M,Samana,Marzo,2025
Robo,1,Belgico(a),M,Samana,Marzo,2025
Robo,1,Canadiense,M,Samana,Marzo,2025
Robo,3,Canadiense,F,Samana,Marzo,2025
Robo,1,Colombiano(a),F,Samana,Marzo,2025
Robo,16,Dominicano(a),M,Samana,Marzo,2025
Robo,15,Dominicano(a),F,Samana,Marzo,2025
Robo,1,El Reino Unido,M,Samana,Marzo,2025
Robo,1,Español(a),M,Samana,Marzo,2025
Robo,1,Estadounidese,M,Samana,Marzo,2025
Robo,3,Frances(a),M,Samana,Marzo,2025
Robo,1,Haitiano(a),M,Samana,Marzo,2025
Robo,1,Haitiano(a),F,Samana,Marzo,2025
Robo,1,Irlandes(a),F,Samana,Marzo,2025
Robo,1,Italiano(a),F,Samana,Marzo,2025
Robo,223,Dominicano(a),M,San Cristobal,Marzo,2025
Robo,144,Dominicano(a),F,San Cristobal,Marzo,2025
Robo,5,Haitiano(a),M,San Cristobal,Marzo,2025
Robo,1,Venezolano(a),M,San Cristobal,Marzo,2025
